fitness,lr0,lrf,momentum,weight_decay,warmup_epochs,warmup_momentum,box,cls,dfl,hsv_h,hsv_s,hsv_v,degrees,translate,scale,shear,perspective,flipud,fliplr,mosaic,mixup,copy_paste
0.46467,0.01035,0.01081,0.95266,0.00035,4.11305,0.74203,6.53064,0.55215,1.61406,0.01547,0.76503,0.52499,0.0,0.11243,0.36863,0.0,0.0,0.0,0.44284,1.0,0.0,0.0
0.46264,0.00993,0.00982,0.96763,0.00036,3.97514,0.7125,7.11878,0.55854,1.61406,0.01467,0.77551,0.5292,0.0,0.10479,0.38135,0.0,0.0,0.0,0.42986,0.99714,0.0,0.0
0.4615,0.00907,0.01112,0.92845,0.0005,2.37739,0.77638,7.37258,0.31232,1.57628,0.0166,0.65179,0.37179,0.0,0.10389,0.59194,0.0,0.0,0.0,0.48924,1.0,0.0,0.0
0.47259,0.00996,0.01064,0.94415,0.00046,3.0,0.77831,7.653,0.55099,1.41968,0.01568,0.75273,0.4,0.0,0.1035,0.5,0.0,0.0,0.0,0.5,0.95306,0.0,0.0
0.44724,0.01096,0.01059,0.98,0.00025,4.28454,0.66205,5.89386,0.55215,1.93395,0.01686,0.87245,0.62508,0.0,0.11803,0.37888,0.0,0.0,0.0,0.44284,0.76197,0.0,0.0
0.45663,0.01006,0.01102,0.9691,0.00061,3.0,0.60205,7.80676,0.48025,1.41968,0.01332,0.78886,0.4,0.0,0.0669,0.52276,0.0,0.0,0.0,0.41457,0.95306,0.0,0.0
0.46928,0.01,0.01,0.86102,0.00052,3.0,0.8,7.5,0.73804,1.69751,0.01364,0.8355,0.39983,0.0,0.10008,0.5,0.0,0.0,0.0,0.54917,1.0,0.0,0.0
0.46385,0.0101,0.01,0.86449,0.00052,3.02833,0.8,7.41347,0.7359,1.69773,0.01368,0.8299,0.39761,0.0,0.10008,0.49733,0.0,0.0,0.0,0.54767,0.99303,0.0,0.0
0.461,0.00729,0.01004,0.89661,0.00052,3.04224,0.77831,7.62916,0.61111,1.3639,0.01568,0.51502,0.46704,0.0,0.07028,0.57151,0.0,0.0,0.0,0.413,1.0,0.0,0.0
0.45433,0.01014,0.00937,0.87339,0.00047,2.8221,0.79928,7.5,0.62289,1.9,0.01295,0.86778,0.40597,0.0,0.11536,0.39915,0.0,0.0,0.0,0.54962,1.0,0.0,0.0
0.46003,0.01059,0.01,0.90412,0.00055,3.11567,0.79633,6.31336,0.69438,1.56705,0.01364,0.69086,0.40388,0.0,0.08935,0.48789,0.0,0.0,0.0,0.57695,1.0,0.0,0.0
0.47021,0.0102,0.01082,0.87803,0.00043,3.37982,0.91115,7.72802,0.66336,1.78632,0.01245,0.8355,0.31984,0.0,0.08685,0.44417,0.0,0.0,0.0,0.54917,0.65796,0.0,0.0
0.46261,0.01013,0.01067,0.94497,0.00047,3.02453,0.77831,7.653,0.54407,1.41237,0.01568,0.76986,0.38922,0.0,0.10539,0.52083,0.0,0.0,0.0,0.49863,0.95306,0.0,0.0
0.4622,0.01023,0.01076,0.87803,0.00043,3.37982,0.93198,7.72129,0.66332,1.79722,0.01233,0.82759,0.32624,0.0,0.0881,0.44722,0.0,0.0,0.0,0.55204,0.64201,0.0,0.0
0.45533,0.00989,0.01264,0.97881,0.00043,3.23437,0.84364,9.92782,0.55099,1.25962,0.0141,0.75273,0.35268,0.0,0.10663,0.45542,0.0,0.0,0.0,0.57917,1.0,0.0,0.0
0.45261,0.0102,0.00996,0.87803,0.00043,3.43163,0.94171,7.08435,0.63488,1.78632,0.01245,0.8355,0.3273,0.0,0.09415,0.41901,0.0,0.0,0.0,0.50307,0.65796,0.0,0.0
0.46409,0.0102,0.01082,0.87977,0.00043,3.36075,0.90829,7.65348,0.66552,1.77992,0.01245,0.83614,0.31676,0.0,0.08681,0.4478,0.0,0.0,0.0,0.54995,0.65689,0.0,0.0
0.46475,0.01006,0.01076,0.87679,0.00043,3.28182,0.89966,7.67454,0.66013,1.78626,0.0126,0.8355,0.31941,0.0,0.08812,0.44417,0.0,0.0,0.0,0.54402,0.65796,0.0,0.0
0.45707,0.00996,0.0099,0.96354,0.00047,3.24476,0.9416,8.27123,0.64672,1.25457,0.01697,0.69043,0.38823,0.0,0.09389,0.46794,0.0,0.0,0.0,0.47829,0.95306,0.0,0.0
0.45775,0.00998,0.01024,0.84482,0.00048,2.91502,0.78241,7.5,0.75179,1.56639,0.01243,0.79497,0.37047,0.0,0.10111,0.52334,0.0,0.0,0.0,0.48352,0.97412,0.0,0.0
0.47008,0.01018,0.01,0.83752,0.00048,3.70812,0.82883,7.03629,0.76119,1.7948,0.01444,0.88455,0.4303,0.0,0.10008,0.42415,0.0,0.0,0.0,0.51595,0.84411,0.0,0.0
0.46799,0.01061,0.01066,0.87866,0.00043,3.40849,0.95,7.01699,0.68566,1.69443,0.01245,0.85084,0.31984,0.0,0.08188,0.44321,0.0,0.0,0.0,0.56713,0.71604,0.0,0.0
0.46412,0.00995,0.01014,0.86092,0.00052,2.97895,0.81523,7.36397,0.74859,1.71613,0.01374,0.83051,0.39983,0.0,0.09938,0.49446,0.0,0.0,0.0,0.54884,0.97391,0.0,0.0
0.4668,0.00927,0.01303,0.87458,0.00046,3.34209,0.85964,10.01716,0.61617,1.34139,0.01707,0.68816,0.4294,0.0,0.10673,0.47357,0.0,0.0,0.0,0.50997,0.84015,0.0,0.0
0.45915,0.01169,0.01064,0.98,0.00045,3.1878,0.77831,7.653,0.55099,1.37082,0.01568,0.75273,0.47036,0.0,0.09837,0.5,0.0,0.0,0.0,0.48807,0.77572,0.0,0.0
0.46152,0.01,0.01,0.86176,0.00051,2.97869,0.8,7.47878,0.73977,1.70829,0.01378,0.8355,0.40178,0.0,0.10077,0.49633,0.0,0.0,0.0,0.54917,1.0,0.0,0.0
0.45933,0.01291,0.01122,0.89502,0.00048,2.60443,0.73752,9.07031,0.67216,1.50596,0.0151,0.65853,0.44201,0.0,0.10035,0.45961,0.0,0.0,0.0,0.5,0.87109,0.0,0.0
0.458,0.00996,0.01031,0.94415,0.00048,3.0353,0.78474,7.653,0.55099,1.41968,0.01568,0.79662,0.41408,0.0,0.10344,0.47966,0.0,0.0,0.0,0.5,0.95306,0.0,0.0
0.47147,0.00993,0.01,0.83989,0.00049,3.70812,0.86805,6.97324,0.7517,1.76716,0.01409,0.88455,0.42287,0.0,0.10155,0.42415,0.0,0.0,0.0,0.51595,0.85572,0.0,0.0
0.46088,0.00975,0.01067,0.85511,0.00052,3.84423,0.86371,7.25041,0.79845,1.84211,0.01673,0.9,0.42287,0.0,0.08687,0.42415,0.0,0.0,0.0,0.50798,0.74742,0.0,0.0
0.46556,0.0102,0.01023,0.87803,0.00051,2.63098,0.95,5.54753,0.70373,1.78632,0.01139,0.9,0.25931,0.0,0.07545,0.25697,0.0,0.0,0.0,0.57567,0.65796,0.0,0.0
0.47098,0.0102,0.01082,0.878,0.00043,3.38125,0.91115,7.72836,0.66336,1.78632,0.01245,0.83488,0.3199,0.0,0.08688,0.44417,0.0,0.0,0.0,0.54901,0.659,0.0,0.0
0.45386,0.00993,0.01009,0.84596,0.00054,3.70812,0.86805,7.11363,0.7517,1.76661,0.01388,0.87271,0.40439,0.0,0.09904,0.41158,0.0,0.0,0.0,0.48576,0.83161,0.0,0.0
0.4663,0.00996,0.01064,0.94415,0.00048,2.84687,0.77179,6.71162,0.6566,1.03283,0.01917,0.62733,0.37291,0.0,0.11399,0.61146,0.0,0.0,0.0,0.5,0.95306,0.0,0.0
0.46173,0.00822,0.01316,0.94415,0.00044,3.24243,0.95,8.41451,0.69516,1.41968,0.01397,0.80783,0.4,0.0,0.10796,0.5,0.0,0.0,0.0,0.5,0.84028,0.0,0.0
0.46657,0.00904,0.01101,0.8976,0.00042,3.0,0.90014,7.653,0.55099,1.27685,0.0162,0.75273,0.45012,0.0,0.1035,0.59335,0.0,0.0,0.0,0.45036,0.95306,0.0,0.0
0.45605,0.01015,0.01051,0.9654,0.00048,2.86836,0.76558,7.99143,0.62937,1.46449,0.01599,0.69942,0.44219,0.0,0.11121,0.48512,0.0,0.0,0.0,0.53719,0.95306,0.0,0.0
0.43167,0.01247,0.01434,0.97748,0.00054,3.0,0.72599,7.653,0.55099,1.41968,0.01343,0.67488,0.33916,0.0,0.07692,0.56681,0.0,0.0,0.0,0.47924,0.48357,0.0,0.0
0.46366,0.00956,0.0109,0.9452,0.00046,2.85913,0.77831,7.20828,0.5366,1.41968,0.01583,0.75273,0.4,0.0,0.11513,0.5,0.0,0.0,0.0,0.50535,1.0,0.0,0.0
