fitness,lr0,lrf,momentum,weight_decay,warmup_epochs,warmup_momentum,box,cls,dfl,hsv_h,hsv_s,hsv_v,degrees,translate,scale,shear,perspective,flipud,fliplr,mosaic,mixup,copy_paste
0.45363,0.00944,0.0093,0.88552,0.00027,2.53207,0.72375,7.10458,0.56457,1.91151,0.01556,0.86883,0.41408,0.0,0.08566,0.518,0.0,0.0,0.0,0.47317,0.57565,0.0,0.0
0.45073,0.011,0.00933,0.87748,0.00025,2.29607,0.74296,6.86173,0.45809,1.85176,0.01385,0.73264,0.36181,0.0,0.09225,0.4887,0.0,0.0,0.0,0.46947,0.73634,0.0,0.0
0.46383,0.00964,0.00982,0.89997,0.00026,2.11324,0.74296,7.00802,0.50725,1.85869,0.01496,0.88148,0.35142,0.0,0.09831,0.47429,0.0,0.0,0.0,0.47064,0.66778,0.0,0.0
0.45845,0.00909,0.00915,0.88371,0.00026,2.25962,0.58933,7.04247,0.50081,2.03468,0.01498,0.71546,0.35119,0.0,0.08286,0.5995,0.0,0.0,0.0,0.37199,0.90553,0.0,0.0
0.44697,0.00942,0.00971,0.87119,0.00036,2.69471,0.95,4.76923,0.52354,1.82937,0.01498,0.9,0.24402,0.0,0.11163,0.49247,0.0,0.0,0.0,0.52269,0.51101,0.0,0.0
0.45316,0.00845,0.00988,0.89746,0.00028,2.25962,0.70017,7.04247,0.59884,1.432,0.01498,0.80214,0.30995,0.0,0.0993,0.39959,0.0,0.0,0.0,0.41212,0.7224,0.0,0.0
0.45797,0.00905,0.00976,0.89946,0.00026,2.29144,0.73078,7.01434,0.50081,1.82937,0.01498,0.8807,0.35685,0.0,0.0992,0.46967,0.0,0.0,0.0,0.47317,0.66926,0.0,0.0
0.45694,0.00929,0.00959,0.89194,0.00026,2.31493,0.76487,6.85658,0.49843,1.82937,0.01498,0.86511,0.34924,0.0,0.09748,0.48424,0.0,0.0,0.0,0.48315,0.67333,0.0,0.0
0.46075,0.00957,0.00946,0.9112,0.00026,2.35284,0.74296,6.50645,0.48239,1.85953,0.01481,0.81464,0.36901,0.0,0.10546,0.43859,0.0,0.0,0.0,0.53583,0.67822,0.0,0.0
0.46251,0.00894,0.01083,0.90509,0.00027,2.25962,0.74296,7.54389,0.49474,1.82937,0.01741,0.89219,0.35119,0.0,0.09883,0.55104,0.0,0.0,0.0,0.47317,0.84933,0.0,0.0
0.45638,0.00903,0.00838,0.90035,0.00027,2.45329,0.75339,7.35276,0.50081,1.90406,0.01486,0.73641,0.35119,0.0,0.08456,0.52419,0.0,0.0,0.0,0.42331,0.67822,0.0,0.0
0.45415,0.00899,0.00378,0.92087,0.0005,2.31126,0.58119,7.48923,0.46433,1.25198,0.01039,0.83277,0.47214,0.0,0.10523,0.38052,0.0,0.0,0.0,0.42059,0.97105,0.0,0.0
0.45418,0.01031,0.01121,0.9621,0.00019,2.25962,0.64442,6.31212,0.47626,2.10571,0.01622,0.64527,0.33446,0.0,0.08855,0.41536,0.0,0.0,0.0,0.45975,0.921,0.0,0.0
0.44938,0.00981,0.01018,0.9173,0.00025,2.23607,0.74296,6.85658,0.50081,1.82937,0.01587,0.9,0.35119,0.0,0.1029,0.47526,0.0,0.0,0.0,0.42888,0.64768,0.0,0.0
0.46929,0.01031,0.01099,0.90035,0.00028,1.98169,0.68561,7.18164,0.51469,1.82937,0.01308,0.9,0.37673,0.0,0.09841,0.47526,0.0,0.0,0.0,0.61,0.69794,0.0,0.0
0.47055,0.01031,0.0093,0.8979,0.00026,2.23344,0.76874,7.23362,0.49868,2.14438,0.01465,0.9,0.27114,0.0,0.09841,0.50523,0.0,0.0,0.0,0.61876,0.69794,0.0,0.0
0.45975,0.0092,0.00914,0.90035,0.00026,2.35099,0.89759,7.3167,0.54059,1.62037,0.0148,0.8991,0.31632,0.0,0.10462,0.47526,0.0,0.0,0.0,0.50891,0.67822,0.0,0.0
0.46076,0.00809,0.00976,0.88906,0.00026,2.24512,0.76171,6.85658,0.50467,1.95118,0.01394,0.86095,0.35664,0.0,0.10691,0.47543,0.0,0.0,0.0,0.47317,0.71261,0.0,0.0
0.46254,0.01034,0.01092,0.8988,0.00028,1.98588,0.68952,7.23086,0.51469,1.8298,0.0131,0.89753,0.37557,0.0,0.09841,0.47644,0.0,0.0,0.0,0.60971,0.6989,0.0,0.0
0.45271,0.00816,0.00851,0.89493,0.00023,2.34156,0.78669,8.18818,0.53349,1.60929,0.01461,0.9,0.37705,0.0,0.0899,0.49777,0.0,0.0,0.0,0.48032,0.71137,0.0,0.0
0.46135,0.00797,0.00887,0.90035,0.00026,2.22179,0.82217,6.85658,0.47002,1.86189,0.01575,0.9,0.27975,0.0,0.09236,0.47062,0.0,0.0,0.0,0.49455,0.67098,0.0,0.0
0.451,0.00926,0.00971,0.90035,0.00026,2.11927,0.74938,6.85658,0.48225,1.83705,0.0153,0.88108,0.36166,0.0,0.09518,0.47208,0.0,0.0,0.0,0.47317,0.65638,0.0,0.0
0.44994,0.00735,0.01019,0.90538,0.00026,2.27221,0.62576,6.68529,0.50081,1.82937,0.01549,0.9,0.35119,0.0,0.09377,0.47526,0.0,0.0,0.0,0.37749,0.72714,0.0,0.0
0.46583,0.01091,0.00857,0.90035,0.00021,2.29355,0.53802,6.85658,0.61232,2.19761,0.01886,0.71769,0.45339,0.0,0.11638,0.52356,0.0,0.0,0.0,0.57114,0.67822,0.0,0.0
0.46208,0.00804,0.00787,0.90035,0.00026,2.98213,0.74296,6.38773,0.52194,1.77647,0.01643,0.9,0.31209,0.0,0.09841,0.4599,0.0,0.0,0.0,0.47317,0.67822,0.0,0.0
0.46055,0.0093,0.00971,0.9047,0.00026,2.25962,0.69067,6.88565,0.50081,1.95096,0.01538,0.88108,0.33419,0.0,0.09938,0.47526,0.0,0.0,0.0,0.47317,0.6986,0.0,0.0
0.43938,0.01188,0.0093,0.94489,0.00026,1.62159,0.76874,7.23362,0.37561,2.14438,0.01513,0.82444,0.29543,0.0,0.09286,0.59624,0.0,0.0,0.0,0.87465,0.3211,0.0,0.0
0.46445,0.00887,0.00846,0.87844,0.0003,2.13382,0.65817,7.18164,0.51469,1.82937,0.00963,0.66496,0.37673,0.0,0.11368,0.45164,0.0,0.0,0.0,0.68827,0.6325,0.0,0.0
0.45361,0.00928,0.00975,0.95001,0.00026,2.56987,0.7217,6.85658,0.50081,2.02866,0.01726,0.86031,0.36847,0.0,0.10018,0.45966,0.0,0.0,0.0,0.49495,0.63163,0.0,0.0
0.44562,0.01,0.0093,0.86245,0.00023,2.23344,0.8216,7.39509,0.40542,2.22259,0.01551,0.73031,0.22761,0.0,0.0901,0.56669,0.0,0.0,0.0,0.61876,0.80996,0.0,0.0
0.46409,0.01031,0.01104,0.89766,0.00029,1.97553,0.67346,7.18164,0.51351,1.82488,0.01302,0.9,0.3705,0.0,0.09841,0.49223,0.0,0.0,0.0,0.61429,0.69794,0.0,0.0
0.4608,0.0093,0.00988,0.89846,0.00026,2.23542,0.74165,6.66748,0.49367,1.84493,0.01489,0.88028,0.35506,0.0,0.09841,0.47526,0.0,0.0,0.0,0.46971,0.67491,0.0,0.0
0.47244,0.00969,0.0102,0.87449,0.00023,2.12776,0.75794,6.54342,0.50081,2.05971,0.01447,0.86947,0.35119,0.0,0.10213,0.45034,0.0,0.0,0.0,0.47317,0.75424,0.0,0.0
0.46775,0.00974,0.00995,0.87662,0.00023,2.07449,0.74631,6.35437,0.49622,2.0616,0.01451,0.8748,0.35845,0.0,0.10181,0.45684,0.0,0.0,0.0,0.47317,0.75424,0.0,0.0
0.4564,0.00872,0.0095,0.88336,0.00023,2.10386,0.736,5.22413,0.49056,1.96846,0.01497,0.9,0.38305,0.0,0.11834,0.43803,0.0,0.0,0.0,0.47317,0.75424,0.0,0.0
0.46103,0.00962,0.00982,0.90666,0.00024,2.18899,0.84589,4.5564,0.45117,1.70816,0.01286,0.79039,0.34348,0.0,0.08088,0.4976,0.0,0.0,0.0,0.52374,0.79354,0.0,0.0
0.45716,0.01222,0.01129,0.89539,0.00023,1.98169,0.5336,7.18164,0.37797,1.82937,0.01489,0.9,0.32449,0.0,0.11807,0.39975,0.0,0.0,0.0,0.61706,0.69794,0.0,0.0
0.47379,0.00969,0.01006,0.8718,0.00023,2.07677,0.75794,6.69273,0.53619,2.05971,0.01467,0.86691,0.37523,0.0,0.10011,0.45034,0.0,0.0,0.0,0.47317,0.76913,0.0,0.0
0.46733,0.01264,0.01051,0.85587,0.00022,2.11557,0.75794,5.73327,0.55861,2.18158,0.01572,0.79173,0.28858,0.0,0.10213,0.43781,0.0,0.0,0.0,0.44151,0.75424,0.0,0.0
0.47225,0.00978,0.00986,0.87512,0.00023,2.07677,0.77682,6.38442,0.54877,1.99567,0.01499,0.86691,0.37523,0.0,0.10249,0.45034,0.0,0.0,0.0,0.4611,0.77142,0.0,0.0
0.4748,0.00929,0.00969,0.90033,0.00026,2.25945,0.74294,6.85658,0.50185,1.82862,0.01495,0.88238,0.35123,0.0,0.09854,0.47414,0.0,0.0,0.0,0.47349,0.67844,0.0,0.0
0.45637,0.00969,0.00914,0.87217,0.00024,1.9913,0.71403,6.6696,0.5102,2.05971,0.01474,0.85281,0.39282,0.0,0.10228,0.48254,0.0,0.0,0.0,0.47238,0.75915,0.0,0.0
0.4589,0.00978,0.01044,0.87512,0.00023,1.86743,0.71911,5.49839,0.49042,2.53522,0.01436,0.85342,0.36354,0.0,0.09777,0.41171,0.0,0.0,0.0,0.57326,0.77054,0.0,0.0
0.46349,0.00954,0.00834,0.84417,0.00025,2.50057,0.807,6.69273,0.55463,2.46967,0.01332,0.8937,0.40162,0.0,0.09838,0.4872,0.0,0.0,0.0,0.5241,0.72791,0.0,0.0
0.45003,0.00998,0.0102,0.87739,0.00023,2.07369,0.75794,6.7273,0.53889,2.08988,0.01478,0.87869,0.37269,0.0,0.09843,0.45034,0.0,0.0,0.0,0.47061,0.78145,0.0,0.0
0.45698,0.00929,0.0093,0.88471,0.00027,2.25945,0.74294,6.85658,0.50185,1.82862,0.01495,0.89432,0.35437,0.0,0.09501,0.47933,0.0,0.0,0.0,0.46293,0.68527,0.0,0.0
0.46248,0.00925,0.00911,0.9001,0.00024,2.15146,0.87258,5.51087,0.63439,1.82862,0.01215,0.9,0.35123,0.0,0.09157,0.52783,0.0,0.0,0.0,0.47349,0.71563,0.0,0.0
0.4507,0.00934,0.00969,0.94611,0.00026,1.86751,0.88947,5.93463,0.50185,2.71248,0.01786,0.89586,0.32547,0.0,0.09854,0.47665,0.0,0.0,0.0,0.36108,0.52797,0.0,0.0
0.4573,0.00956,0.00936,0.92796,0.00029,2.25945,0.69578,6.29061,0.45811,1.85049,0.01132,0.9,0.35123,0.0,0.09691,0.47414,0.0,0.0,0.0,0.45729,0.67844,0.0,0.0
0.46916,0.00978,0.01294,0.89858,0.00021,1.83005,0.48995,5.74193,0.49418,2.05971,0.01446,0.77511,0.24256,0.0,0.09924,0.45969,0.0,0.0,0.0,0.64619,0.89329,0.0,0.0
0.45211,0.00806,0.00969,0.90357,0.00026,2.13103,0.73496,7.28032,0.52642,1.82862,0.01659,0.9,0.36378,0.0,0.10667,0.45343,0.0,0.0,0.0,0.46219,0.66623,0.0,0.0
0.46264,0.00929,0.00779,0.92083,0.00026,2.75724,0.66865,7.58525,0.51314,1.84008,0.01438,0.8322,0.35123,0.0,0.09281,0.45085,0.0,0.0,0.0,0.46767,0.67844,0.0,0.0
0.46204,0.00929,0.00967,0.92004,0.00027,2.99245,0.8641,6.14036,0.29984,1.65314,0.01049,0.84385,0.36758,0.0,0.11435,0.47414,0.0,0.0,0.0,0.47197,0.89767,0.0,0.0
0.46321,0.01094,0.00969,0.89984,0.00026,2.64635,0.86589,6.66621,0.55665,1.7812,0.01706,0.66981,0.40416,0.0,0.07041,0.47414,0.0,0.0,0.0,0.43737,0.64883,0.0,0.0
0.46204,0.00978,0.01081,0.88281,0.00023,1.99436,0.70086,6.65644,0.53401,2.05971,0.01496,0.9,0.3858,0.0,0.09132,0.46025,0.0,0.0,0.0,0.47317,0.77627,0.0,0.0
0.45631,0.01029,0.0113,0.8718,0.00022,2.07677,0.75953,6.58083,0.53161,2.01517,0.01528,0.74563,0.37711,0.0,0.10011,0.4829,0.0,0.0,0.0,0.49782,0.69925,0.0,0.0
0.45983,0.00978,0.00722,0.88676,0.00026,1.90632,0.77682,6.38442,0.43666,2.26232,0.01499,0.79536,0.37523,0.0,0.08926,0.46064,0.0,0.0,0.0,0.4611,0.77142,0.0,0.0
0.46475,0.01092,0.01006,0.89779,0.00016,2.0335,0.91237,5.77231,0.50908,2.2412,0.01599,0.71681,0.32504,0.0,0.10011,0.45034,0.0,0.0,0.0,0.47317,0.57486,0.0,0.0
0.44979,0.00969,0.0102,0.87449,0.0002,1.94506,0.80158,6.54342,0.46053,2.05971,0.01361,0.9,0.38133,0.0,0.09575,0.46234,0.0,0.0,0.0,0.45346,0.74678,0.0,0.0
0.45775,0.00929,0.00875,0.92503,0.00026,3.03924,0.82401,6.85658,0.4411,1.82513,0.01495,0.82405,0.35545,0.0,0.09508,0.46615,0.0,0.0,0.0,0.48089,0.82298,0.0,0.0
0.4656,0.00883,0.01199,0.90033,0.00025,1.90677,0.67194,6.0206,0.46828,1.46976,0.01436,0.88238,0.42538,0.0,0.09162,0.43424,0.0,0.0,0.0,0.52035,0.53955,0.0,0.0
0.47235,0.00995,0.01133,0.85648,0.00022,2.07677,0.78478,5.78873,0.53619,1.95146,0.0124,0.83671,0.33418,0.0,0.10011,0.39878,0.0,0.0,0.0,0.47317,0.76913,0.0,0.0
0.46105,0.00911,0.00969,0.82914,0.00027,2.1015,0.71901,7.15388,0.50185,1.64419,0.01495,0.86022,0.37243,0.0,0.09854,0.42572,0.0,0.0,0.0,0.55223,0.73314,0.0,0.0
0.46747,0.00928,0.00971,0.89879,0.00026,2.26233,0.74088,6.8705,0.50337,1.83125,0.01503,0.88134,0.35123,0.0,0.09915,0.47881,0.0,0.0,0.0,0.47152,0.67788,0.0,0.0
0.46612,0.00718,0.01003,0.90011,0.00025,2.10506,0.81277,7.69403,0.55345,1.94162,0.01327,0.82868,0.35123,0.0,0.09795,0.3943,0.0,0.0,0.0,0.44731,0.69198,0.0,0.0
0.45999,0.00988,0.01001,0.81886,0.00029,1.86934,0.68238,6.85658,0.53502,2.05631,0.01784,0.72858,0.50451,0.0,0.08505,0.43743,0.0,0.0,0.0,0.41366,0.65819,0.0,0.0
0.45353,0.0084,0.0093,0.8657,0.00023,1.87429,0.87724,6.85658,0.52376,1.88159,0.01659,0.79641,0.35123,0.0,0.10635,0.50502,0.0,0.0,0.0,0.58004,0.53127,0.0,0.0
0.43913,0.00893,0.00948,0.887,0.00026,2.25869,0.70722,6.85658,0.51518,1.86424,0.01374,0.88238,0.35772,0.0,0.1048,0.47083,0.0,0.0,0.0,0.46465,0.72423,0.0,0.0
0.44867,0.01142,0.00973,0.90033,0.00031,2.47659,0.57427,4.90458,0.56445,1.54977,0.02244,0.75116,0.28311,0.0,0.13114,0.44049,0.0,0.0,0.0,0.47349,0.7054,0.0,0.0
0.46623,0.00988,0.00964,0.91784,0.00026,2.24915,0.74294,6.13061,0.45063,1.69662,0.01495,0.81487,0.36164,0.0,0.10435,0.45238,0.0,0.0,0.0,0.46606,0.7176,0.0,0.0
0.46706,0.01027,0.00937,0.85144,0.00026,2.03189,0.74294,6.23946,0.57586,1.83169,0.01708,0.81381,0.4236,0.0,0.12266,0.34955,0.0,0.0,0.0,0.47349,0.84886,0.0,0.0
0.46266,0.00929,0.0102,0.88183,0.00023,2.31471,0.66717,5.75856,0.50879,2.05971,0.01568,0.86947,0.37136,0.0,0.09052,0.46694,0.0,0.0,0.0,0.46741,0.79962,0.0,0.0
0.47031,0.0113,0.01006,0.85672,0.00018,1.98085,0.90891,7.33408,0.51128,2.43513,0.01467,0.78512,0.38029,0.0,0.1185,0.37443,0.0,0.0,0.0,0.41446,0.68853,0.0,0.0
0.46603,0.00938,0.01001,0.8718,0.00023,2.09792,0.69972,7.19226,0.44243,2.40125,0.01791,0.9,0.38802,0.0,0.10011,0.43908,0.0,0.0,0.0,0.47688,0.86304,0.0,0.0
0.46604,0.00973,0.01,0.84051,0.00027,2.50918,0.90818,6.27955,0.46295,1.82862,0.01808,0.9,0.30892,0.0,0.12172,0.4629,0.0,0.0,0.0,0.48095,0.6026,0.0,0.0
0.47377,0.0092,0.00957,0.89865,0.00026,2.25945,0.74616,6.83963,0.4965,1.84486,0.01502,0.88078,0.349,0.0,0.09843,0.47423,0.0,0.0,0.0,0.4739,0.67844,0.0,0.0
0.45253,0.00962,0.01006,0.89301,0.00025,2.23921,0.74294,6.6858,0.49902,1.86896,0.01522,0.89337,0.35123,0.0,0.09854,0.47148,0.0,0.0,0.0,0.4855,0.67844,0.0,0.0
0.47096,0.00616,0.01117,0.86258,0.00022,1.77915,0.74294,7.03987,0.58436,1.92025,0.01718,0.9,0.33273,0.0,0.11127,0.53188,0.0,0.0,0.0,0.57214,0.51809,0.0,0.0
0.4599,0.00925,0.01016,0.86279,0.00026,2.49716,0.77594,6.85658,0.4607,1.56759,0.01414,0.88431,0.40092,0.0,0.1079,0.47414,0.0,0.0,0.0,0.47488,0.67844,0.0,0.0
0.45684,0.00978,0.01068,0.86083,0.00022,2.03312,0.78729,6.73221,0.5084,2.10592,0.01528,0.86691,0.36568,0.0,0.10011,0.43635,0.0,0.0,0.0,0.46316,0.76913,0.0,0.0
0.45102,0.00863,0.00893,0.90605,0.00026,2.13552,0.69453,6.90822,0.52049,1.82862,0.01456,0.9,0.35123,0.0,0.10397,0.47414,0.0,0.0,0.0,0.49959,0.65286,0.0,0.0
0.45766,0.00817,0.01051,0.83961,0.00022,2.44777,0.69132,7.27175,0.52231,2.30452,0.01384,0.88808,0.35123,0.0,0.09424,0.47414,0.0,0.0,0.0,0.47349,0.72558,0.0,0.0
0.46724,0.01039,0.00832,0.90033,0.00032,2.07148,0.74294,7.79293,0.52374,1.82862,0.01714,0.88238,0.24647,0.0,0.1082,0.4626,0.0,0.0,0.0,0.24716,0.62545,0.0,0.0
