fitness,lr0,lrf,momentum,weight_decay,warmup_epochs,warmup_momentum,box,cls,dfl,hsv_h,hsv_s,hsv_v,degrees,translate,scale,shear,perspective,flipud,fliplr,mosaic,mixup,copy_paste
0.44337,0.0096,0.01096,0.98,0.00046,2.4831,0.80144,8.04127,0.54647,1.51518,0.01528,0.64342,0.4187,0.0,0.10572,0.59598,0.0,0.0,0.0,0.48482,0.95784,0.0,0.0
0.45471,0.00915,0.00972,0.97214,0.00054,3.20979,0.89851,7.06254,0.42171,1.53156,0.01632,0.67858,0.41326,0.0,0.1093,0.46348,0.0,0.0,0.0,0.49791,0.68245,0.0,0.0
0.44338,0.01147,0.01027,0.98,0.00063,3.20979,0.95,7.9749,0.42125,1.58012,0.01814,0.66577,0.37631,0.0,0.07051,0.46348,0.0,0.0,0.0,0.49791,0.70823,0.0,0.0
0.44419,0.01006,0.01047,0.93901,0.00045,2.99166,0.8511,7.67655,0.51497,1.59259,0.0145,0.67572,0.4187,0.0,0.09979,0.52367,0.0,0.0,0.0,0.5052,0.94728,0.0,0.0
0.44823,0.00859,0.01078,0.96754,0.00052,3.08878,0.95,8.02669,0.51625,1.45669,0.01416,0.64594,0.47386,0.0,0.09735,0.51159,0.0,0.0,0.0,0.45655,1.0,0.0,0.0
0.433,0.01179,0.00992,0.98,0.00049,2.63328,0.92995,6.60255,0.5,2.07683,0.01629,0.64632,0.4187,0.0,0.12603,0.5,0.0,0.0,0.0,0.3655,1.0,0.0,0.0
0.45016,0.0103,0.0108,0.937,0.00047,2.74502,0.82088,7.29809,0.50131,1.40488,0.01517,0.60433,0.42422,0.0,0.09623,0.48921,0.0,0.0,0.0,0.48246,0.89008,0.0,0.0
0.44909,0.00949,0.01075,0.96773,0.00054,3.20979,0.95,8.98235,0.42171,1.59912,0.01707,0.67858,0.41784,0.0,0.12513,0.46348,0.0,0.0,0.0,0.39924,0.60372,0.0,0.0
0.44631,0.00978,0.00851,0.97214,0.00059,3.36175,0.85116,7.35025,0.38182,1.53156,0.01613,0.84281,0.41326,0.0,0.11359,0.46718,0.0,0.0,0.0,0.49791,0.59371,0.0,0.0
0.45343,0.00916,0.01047,0.95505,0.0005,2.82707,0.8638,7.71037,0.52569,1.67495,0.01528,0.63305,0.40713,0.0,0.1091,0.44387,0.0,0.0,0.0,0.57671,1.0,0.0,0.0
0.44081,0.0105,0.01071,0.93155,0.00047,2.75619,0.80584,7.31853,0.50147,1.5176,0.01469,0.62981,0.39658,0.0,0.10705,0.49966,0.0,0.0,0.0,0.49643,0.84966,0.0,0.0
0.43493,0.01032,0.0115,0.98,0.00049,3.83032,0.89851,8.79269,0.35249,1.33847,0.01802,0.66519,0.35788,0.0,0.12764,0.45593,0.0,0.0,0.0,0.49791,0.5668,0.0,0.0
0.43751,0.00915,0.01072,0.9655,0.00054,3.11186,0.90196,7.64687,0.44436,1.40224,0.01704,0.68142,0.42867,0.0,0.11096,0.46342,0.0,0.0,0.0,0.53968,0.68245,0.0,0.0
0.45858,0.00796,0.01071,0.89505,0.00049,2.87527,0.83312,6.94,0.50312,1.14673,0.01739,0.69116,0.37653,0.0,0.09706,0.54537,0.0,0.0,0.0,0.52912,0.88451,0.0,0.0
0.44002,0.01047,0.01081,0.9397,0.00046,2.71064,0.84721,7.29809,0.51655,1.39213,0.01514,0.64078,0.4187,0.0,0.09841,0.51725,0.0,0.0,0.0,0.49684,0.94773,0.0,0.0
0.45698,0.0082,0.01071,0.97038,0.00045,2.87527,0.90967,5.57924,0.50312,1.14673,0.0183,0.69116,0.34628,0.0,0.08951,0.54537,0.0,0.0,0.0,0.65533,0.69518,0.0,0.0
0.44893,0.01006,0.0103,0.9297,0.00048,3.08116,0.84305,7.71696,0.48184,1.56829,0.0165,0.64826,0.4012,0.0,0.10112,0.49909,0.0,0.0,0.0,0.48009,0.94728,0.0,0.0
0.45681,0.0079,0.01071,0.94806,0.00043,3.09681,0.9394,5.6919,0.57818,1.14936,0.01812,0.71072,0.36483,0.0,0.09831,0.52887,0.0,0.0,0.0,0.64425,0.69457,0.0,0.0
0.44722,0.00804,0.01318,0.98,0.00056,2.52142,0.8638,6.61578,0.48041,1.50323,0.02343,0.49368,0.4187,0.0,0.10036,0.5,0.0,0.0,0.0,0.50838,1.0,0.0,0.0
0.43833,0.00817,0.01071,0.86051,0.00054,2.66493,0.83312,6.94,0.48945,1.0216,0.01757,0.80013,0.36598,0.0,0.0778,0.5812,0.0,0.0,0.0,0.55388,0.88451,0.0,0.0
0.44918,0.01092,0.01037,0.87594,0.00058,2.60569,0.84721,7.81992,0.46794,1.39742,0.01364,0.54263,0.40728,0.0,0.10422,0.5205,0.0,0.0,0.0,0.44875,0.89682,0.0,0.0
0.45412,0.01005,0.01037,0.937,0.00048,2.90854,0.86506,7.29782,0.50707,1.55067,0.01559,0.6558,0.4187,0.0,0.10021,0.5,0.0,0.0,0.0,0.49791,0.95375,0.0,0.0
0.45286,0.00797,0.01073,0.89477,0.00049,2.88432,0.83312,6.92139,0.50312,1.14585,0.01739,0.68851,0.37547,0.0,0.09715,0.54537,0.0,0.0,0.0,0.52929,0.88451,0.0,0.0
0.45223,0.00913,0.01322,0.881,0.00046,2.43796,0.51059,7.96488,0.50455,1.18942,0.01994,0.52961,0.43155,0.0,0.10572,0.60012,0.0,0.0,0.0,0.49701,1.0,0.0,0.0
0.46057,0.00918,0.01071,0.83365,0.00044,2.87527,0.79827,6.29179,0.44739,0.89566,0.01739,0.70919,0.33708,0.0,0.11979,0.59698,0.0,0.0,0.0,0.41233,0.95744,0.0,0.0
0.44495,0.00862,0.01071,0.9067,0.00048,2.78061,0.85356,7.46141,0.43946,0.76067,0.01739,0.55401,0.35051,0.0,0.12229,0.62,0.0,0.0,0.0,0.51494,0.71045,0.0,0.0
0.44737,0.01015,0.00971,0.937,0.00049,2.93368,0.89751,6.90586,0.55006,1.72613,0.01576,0.65314,0.40034,0.0,0.10223,0.5,0.0,0.0,0.0,0.49942,0.94728,0.0,0.0
0.45851,0.01001,0.00938,0.937,0.00045,2.8878,0.95,7.47303,0.60257,1.97591,0.01528,0.69603,0.4187,0.0,0.10036,0.4779,0.0,0.0,0.0,0.56129,0.94728,0.0,0.0
0.45574,0.00861,0.00907,0.937,0.00045,2.97289,0.95,9.10023,0.60257,1.87501,0.01547,0.67803,0.4187,0.0,0.10036,0.4674,0.0,0.0,0.0,0.5234,1.0,0.0,0.0
0.44422,0.00913,0.01061,0.83827,0.00044,2.80456,0.78893,6.22057,0.44736,0.89566,0.01735,0.71843,0.33469,0.0,0.1225,0.60921,0.0,0.0,0.0,0.41455,0.95999,0.0,0.0
0.46746,0.0079,0.01214,0.8731,0.00048,2.63194,0.80068,6.84762,0.50736,1.14673,0.01884,0.69116,0.3852,0.0,0.10651,0.53106,0.0,0.0,0.0,0.52825,0.90725,0.0,0.0
0.44626,0.0085,0.01179,0.82217,0.00052,3.28152,0.67669,5.92122,0.35633,0.89566,0.02018,0.75557,0.34297,0.0,0.1344,0.42849,0.0,0.0,0.0,0.37567,0.96833,0.0,0.0
0.45747,0.01006,0.00961,0.90776,0.00057,3.4872,0.95,7.04044,0.5,1.37558,0.01055,0.82311,0.4187,0.0,0.08909,0.53688,0.0,0.0,0.0,0.59393,0.94573,0.0,0.0
0.44487,0.00851,0.01214,0.8731,0.00039,2.76125,0.80068,6.57597,0.50736,1.03833,0.01678,0.7904,0.40699,0.0,0.11575,0.63277,0.0,0.0,0.0,0.52825,0.88625,0.0,0.0
0.44678,0.00716,0.01144,0.92345,0.00048,2.64177,0.87867,7.96139,0.53117,1.17966,0.01966,0.57359,0.42177,0.0,0.12267,0.5506,0.0,0.0,0.0,0.51046,0.98637,0.0,0.0
0.45023,0.00662,0.01239,0.87809,0.00048,2.66963,0.76597,7.48884,0.52551,1.22163,0.01659,0.69116,0.42948,0.0,0.09414,0.53106,0.0,0.0,0.0,0.60907,1.0,0.0,0.0
0.44524,0.00764,0.01214,0.87424,0.0005,2.26133,0.70277,5.77791,0.5406,1.00189,0.01701,0.68412,0.3852,0.0,0.10651,0.53997,0.0,0.0,0.0,0.5119,0.79957,0.0,0.0
0.46446,0.00918,0.01085,0.83497,0.00045,2.98072,0.8231,6.32874,0.44739,0.91786,0.01748,0.7089,0.34055,0.0,0.11979,0.58994,0.0,0.0,0.0,0.41233,0.97097,0.0,0.0
0.45447,0.00725,0.00845,0.84886,0.00048,2.63194,0.79051,8.12803,0.48934,1.07075,0.01884,0.62858,0.42282,0.0,0.1092,0.53106,0.0,0.0,0.0,0.52825,0.6696,0.0,0.0
0.45836,0.00903,0.0114,0.78904,0.00048,2.62415,0.80068,8.34386,0.50736,1.14673,0.01978,0.51945,0.3852,0.0,0.1405,0.60291,0.0,0.0,0.0,0.50091,0.86028,0.0,0.0
0.45111,0.0099,0.01057,0.93743,0.00047,2.61691,0.8638,8.53217,0.5,1.29702,0.01534,0.63922,0.38645,0.0,0.11796,0.46849,0.0,0.0,0.0,0.43657,1.0,0.0,0.0
0.44688,0.00735,0.01273,0.8731,0.00048,2.63194,0.75595,6.87154,0.51231,1.14673,0.01575,0.69116,0.3852,0.0,0.09849,0.53106,0.0,0.0,0.0,0.45184,0.86499,0.0,0.0
0.45376,0.0077,0.01171,0.8731,0.00051,2.70411,0.80068,6.84762,0.50896,1.19646,0.019,0.7157,0.38141,0.0,0.10466,0.5492,0.0,0.0,0.0,0.5231,0.88432,0.0,0.0
0.44841,0.00894,0.01085,0.83611,0.00046,2.98072,0.8231,6.32874,0.58364,0.74537,0.01748,0.77737,0.40936,0.0,0.09181,0.49538,0.0,0.0,0.0,0.41871,0.91262,0.0,0.0
0.46376,0.00776,0.01214,0.87958,0.00048,2.63194,0.80452,6.82523,0.50736,1.18684,0.01884,0.72732,0.37519,0.0,0.10651,0.52235,0.0,0.0,0.0,0.50931,0.90035,0.0,0.0
0.45862,0.00776,0.01334,0.87958,0.00048,2.63194,0.78672,6.0251,0.47375,1.28519,0.01996,0.72732,0.37221,0.0,0.10373,0.54897,0.0,0.0,0.0,0.51706,0.87844,0.0,0.0
0.44614,0.00752,0.01724,0.80629,0.00065,3.42582,0.79771,4.6954,0.50736,1.63009,0.01884,0.72732,0.51051,0.0,0.0909,0.62984,0.0,0.0,0.0,0.50931,1.0,0.0,0.0
0.44433,0.00776,0.01214,0.78231,0.00048,1.85783,0.80679,5.27333,0.52853,1.31251,0.01912,0.67031,0.50806,0.0,0.09263,0.71458,0.0,0.0,0.0,0.46506,0.86806,0.0,0.0
0.45107,0.00993,0.00996,0.83497,0.00044,2.91802,0.82824,6.46593,0.46747,0.91786,0.01809,0.77756,0.32708,0.0,0.12258,0.61968,0.0,0.0,0.0,0.41233,0.91731,0.0,0.0
0.46369,0.0081,0.01237,0.87958,0.00055,2.53492,0.82471,6.5104,0.4449,1.18684,0.01562,0.57938,0.43513,0.0,0.10541,0.59156,0.0,0.0,0.0,0.48494,0.86528,0.0,0.0
0.43595,0.008,0.01199,0.87259,0.00047,2.58874,0.80452,7.01663,0.50736,1.20041,0.01884,0.75042,0.36865,0.0,0.09892,0.51769,0.0,0.0,0.0,0.49894,0.93986,0.0,0.0
0.45391,0.00918,0.01086,0.83473,0.00045,2.98536,0.8231,6.34487,0.44713,0.91804,0.01745,0.70782,0.34132,0.0,0.11969,0.59161,0.0,0.0,0.0,0.41327,0.97097,0.0,0.0
0.45581,0.00619,0.01085,0.83825,0.00037,2.93643,0.95,6.73273,0.3344,0.91786,0.014,0.66486,0.31836,0.0,0.10947,0.4864,0.0,0.0,0.0,0.36814,0.97097,0.0,0.0
0.45769,0.00861,0.01122,0.89708,0.00053,2.53492,0.91889,6.20821,0.44416,1.23844,0.01486,0.57938,0.45667,0.0,0.11726,0.59156,0.0,0.0,0.0,0.52337,0.77323,0.0,0.0
0.46059,0.0074,0.01391,0.82289,0.00044,2.84459,0.85955,6.30114,0.58179,1.29553,0.0174,0.77684,0.34708,0.0,0.13445,0.52155,0.0,0.0,0.0,0.51058,0.93075,0.0,0.0
0.45078,0.00835,0.01299,0.94003,0.00033,2.65717,0.74085,6.4752,0.55338,1.37897,0.01929,0.69116,0.3852,0.0,0.09215,0.6729,0.0,0.0,0.0,0.4138,1.0,0.0,0.0
0.45684,0.00776,0.01115,0.85024,0.00048,2.60439,0.77433,6.82523,0.35412,1.18684,0.02139,0.79442,0.33202,0.0,0.1042,0.41833,0.0,0.0,0.0,0.55831,0.93607,0.0,0.0
0.45419,0.01003,0.01376,0.80572,0.00051,3.22811,0.8231,5.78599,0.41355,0.66562,0.01259,0.64051,0.2397,0.0,0.12335,0.45115,0.0,0.0,0.0,0.41233,0.88719,0.0,0.0
0.44617,0.00952,0.01035,0.83497,0.00046,2.67877,0.81098,6.32874,0.43844,0.92826,0.01748,0.7089,0.33051,0.0,0.11889,0.61837,0.0,0.0,0.0,0.4349,0.99536,0.0,0.0
0.45589,0.00658,0.01298,0.79309,0.0005,2.72254,0.81625,7.53345,0.44849,1.43681,0.01681,0.78892,0.38806,0.0,0.10143,0.42772,0.0,0.0,0.0,0.53675,1.0,0.0,0.0
0.46158,0.00914,0.01085,0.83378,0.00045,2.98215,0.82078,6.46571,0.45564,0.91767,0.01766,0.69559,0.33997,0.0,0.11626,0.58994,0.0,0.0,0.0,0.41013,0.93591,0.0,0.0
0.45322,0.0079,0.01185,0.8731,0.0005,2.39063,0.80296,7.03653,0.45579,1.14673,0.02005,0.70191,0.3612,0.0,0.10458,0.56825,0.0,0.0,0.0,0.54509,0.96406,0.0,0.0
0.4572,0.00831,0.01206,0.80257,0.00047,2.52235,0.82546,9.19079,0.51655,1.20927,0.01627,0.80198,0.3852,0.0,0.1188,0.53106,0.0,0.0,0.0,0.45188,0.90725,0.0,0.0
0.44861,0.0079,0.01222,0.8731,0.00049,2.54915,0.77506,6.50746,0.5077,1.13739,0.01906,0.69179,0.3852,0.0,0.11475,0.55281,0.0,0.0,0.0,0.50606,0.90725,0.0,0.0
0.44389,0.00918,0.01317,0.78643,0.00045,3.67828,0.73861,5.96103,0.39201,0.78995,0.01618,0.70772,0.3446,0.0,0.13304,0.58994,0.0,0.0,0.0,0.47857,1.0,0.0,0.0
0.44897,0.00657,0.01152,0.90066,0.00045,2.59368,0.80068,7.55668,0.55135,1.14673,0.01884,0.58205,0.39506,0.0,0.13605,0.71207,0.0,0.0,0.0,0.46259,0.74984,0.0,0.0
0.446,0.00979,0.01065,0.84283,0.00043,2.79075,0.80941,5.43217,0.29059,0.71887,0.01694,0.7089,0.36597,0.0,0.11979,0.63778,0.0,0.0,0.0,0.40395,0.77944,0.0,0.0
0.46437,0.00918,0.01201,0.85104,0.00048,3.15918,0.83948,7.03189,0.44739,1.02296,0.01622,0.7089,0.37063,0.0,0.11979,0.60862,0.0,0.0,0.0,0.40293,0.86491,0.0,0.0
0.45708,0.0079,0.01034,0.87347,0.00051,2.47295,0.73217,6.38922,0.50336,1.28992,0.02221,0.78034,0.37903,0.0,0.10651,0.48906,0.0,0.0,0.0,0.36192,0.99859,0.0,0.0
0.45566,0.00918,0.01089,0.8348,0.00045,2.99946,0.8231,6.32239,0.44739,0.91287,0.0174,0.70846,0.34246,0.0,0.11948,0.59061,0.0,0.0,0.0,0.41532,0.97097,0.0,0.0
0.45432,0.0079,0.01276,0.87421,0.00048,2.57033,0.79328,6.84762,0.55649,1.16668,0.01908,0.69116,0.3817,0.0,0.10318,0.54028,0.0,0.0,0.0,0.53924,0.88695,0.0,0.0
0.44521,0.00868,0.01421,0.87468,0.00048,2.55568,0.80068,7.10689,0.54037,1.19387,0.01811,0.75958,0.37665,0.0,0.10651,0.53106,0.0,0.0,0.0,0.51309,0.96387,0.0,0.0
0.45653,0.00918,0.01084,0.85104,0.00041,2.39926,0.95,5.24756,0.38362,1.02296,0.01532,0.7089,0.35192,0.0,0.11979,0.50612,0.0,0.0,0.0,0.31416,0.87895,0.0,0.0
0.44925,0.0079,0.01247,0.94368,0.00048,2.51607,0.86459,6.98935,0.62785,0.99738,0.01961,0.72325,0.46873,0.0,0.11552,0.53106,0.0,0.0,0.0,0.48135,0.94602,0.0,0.0
0.4542,0.00792,0.01214,0.88347,0.00053,2.50134,0.8545,6.96735,0.50335,1.14445,0.01844,0.72203,0.40062,0.0,0.10651,0.54701,0.0,0.0,0.0,0.52825,0.89638,0.0,0.0
0.46035,0.0065,0.01316,0.84377,0.00044,3.33648,0.7348,7.2579,0.42051,1.26419,0.01708,0.82703,0.3852,0.0,0.10201,0.50481,0.0,0.0,0.0,0.60681,0.67633,0.0,0.0
0.45829,0.00794,0.01244,0.87956,0.00048,2.63785,0.79765,6.92962,0.49601,1.14673,0.01922,0.67525,0.38641,0.0,0.10461,0.53623,0.0,0.0,0.0,0.52259,0.91923,0.0,0.0
0.45577,0.00876,0.01214,0.8731,0.00046,2.44549,0.80068,6.86447,0.47587,1.25431,0.01884,0.70825,0.38199,0.0,0.10651,0.53493,0.0,0.0,0.0,0.5454,0.95658,0.0,0.0
0.45035,0.00534,0.01282,0.74523,0.00053,2.35442,0.94902,7.97998,0.45333,0.95496,0.01389,0.88377,0.43751,0.0,0.12886,0.60723,0.0,0.0,0.0,0.52825,0.90725,0.0,0.0
0.44832,0.00727,0.01096,0.89586,0.00044,2.63194,0.8028,6.82137,0.4292,1.14673,0.01884,0.69116,0.40103,0.0,0.09787,0.53347,0.0,0.0,0.0,0.67014,0.89707,0.0,0.0
0.46408,0.00784,0.0123,0.87962,0.00049,2.62061,0.79809,6.84762,0.51548,1.03716,0.01947,0.72428,0.36705,0.0,0.10651,0.55422,0.0,0.0,0.0,0.52817,0.93271,0.0,0.0
0.44598,0.0079,0.01004,0.8778,0.00051,2.63194,0.81295,7.37956,0.50462,0.87341,0.01884,0.72319,0.40263,0.0,0.09611,0.55981,0.0,0.0,0.0,0.62002,0.86482,0.0,0.0
0.46153,0.00576,0.01077,0.82408,0.00045,3.27285,0.8231,6.40073,0.27471,1.02244,0.01769,0.64574,0.2953,0.0,0.15518,0.64458,0.0,0.0,0.0,0.41233,1.0,0.0,0.0
0.44881,0.00918,0.01194,0.86432,0.00049,3.15918,0.83115,6.65883,0.45108,0.94897,0.01513,0.7089,0.36115,0.0,0.11915,0.60862,0.0,0.0,0.0,0.40293,0.87589,0.0,0.0
0.45152,0.0079,0.01226,0.84858,0.00048,2.67184,0.6533,5.81227,0.50736,1.1118,0.01632,0.78792,0.40534,0.0,0.10191,0.49456,0.0,0.0,0.0,0.5949,0.95225,0.0,0.0
